Timestamp;Metric;FrameCount;PointsAdded;ChartTime_ms;FrameTime_ms;ChartImpact_Percent;FPS;AllocatedMemory_B
2026-06-08 14:27:41.352;Velocity;1771;1;0,0337;9,3209;0,36;107,3;0,00
2026-06-08 14:27:41.353;Current;1771;1;0,0178;9,3209;0,19;107,3;0,00
2026-06-08 14:27:41.354;Torque;1771;1;0,0079;9,3209;0,08;107,3;0,00
2026-06-08 14:27:41.382;Velocity;1773;1;0,0317;9,4984;0,33;105,3;0,00
2026-06-08 14:27:41.382;Current;1773;1;0,0214;9,4984;0,23;105,3;0,00
2026-06-08 14:27:41.383;Torque;1773;1;0,0183;9,4984;0,19;105,3;4,00
2026-06-08 14:27:41.413;Velocity;1775;1;0,0450;11,8923;0,38;84,1;0,00
2026-06-08 14:27:41.413;Current;1775;1;0,0262;11,8923;0,22;84,1;0,00
2026-06-08 14:27:41.414;Torque;1775;1;0,0084;11,8923;0,07;84,1;0,00
2026-06-08 14:27:41.450;Velocity;1777;1;0,0420;10,7146;0,39;93,3;4,00
2026-06-08 14:27:41.450;Current;1777;1;0,0233;10,7146;0,22;93,3;0,00
2026-06-08 14:27:41.451;Torque;1777;1;0,0120;10,7146;0,11;93,3;0,00
2026-06-08 14:27:41.479;Velocity;1779;1;0,0470;9,6523;0,49;103,6;0,00
2026-06-08 14:27:41.479;Current;1779;1;0,0301;9,6523;0,31;103,6;0,00
2026-06-08 14:27:41.480;Torque;1779;1;0,0099;9,6523;0,10;103,6;0,00
2026-06-08 14:27:41.520;Velocity;1781;1;0,0403;18,3425;0,22;54,5;0,00
2026-06-08 14:27:41.520;Current;1781;1;0,0257;18,3425;0,14;54,5;0,00
2026-06-08 14:27:41.521;Torque;1781;1;0,0126;18,3425;0,07;54,5;4,00
2026-06-08 14:27:41.549;Velocity;1783;1;0,0389;10,0576;0,39;99,4;0,00
2026-06-08 14:27:41.549;Current;1783;1;0,0244;10,0576;0,24;99,4;0,00
2026-06-08 14:27:41.550;Torque;1783;1;0,0108;10,0576;0,11;99,4;0,00
2026-06-08 14:27:41.590;Velocity;1785;1;0,0371;19,7597;0,19;50,6;0,00
2026-06-08 14:27:41.591;Current;1785;1;0,0319;19,7597;0,16;50,6;0,00
2026-06-08 14:27:41.592;Torque;1785;1;0,0149;19,7597;0,08;50,6;4,00
2026-06-08 14:27:41.632;Velocity;1787;1;0,0375;19,0508;0,20;52,5;0,00
2026-06-08 14:27:41.633;Current;1787;1;0,0304;19,0508;0,16;52,5;0,00
2026-06-08 14:27:41.633;Torque;1787;1;0,0099;19,0508;0,05;52,5;0,00
2026-06-08 14:27:41.673;Velocity;1789;1;0,0361;19,2956;0,19;51,8;0,00
2026-06-08 14:27:41.674;Current;1789;1;0,0227;19,2956;0,12;51,8;0,00
2026-06-08 14:27:41.674;Torque;1789;1;0,0110;19,2956;0,06;51,8;4,00
2026-06-08 14:27:41.704;Velocity;1791;1;0,0372;11,5987;0,32;86,2;0,00
2026-06-08 14:27:41.705;Current;1791;1;0,0354;11,5987;0,31;86,2;0,00
2026-06-08 14:27:41.705;Torque;1791;1;0,0083;11,5987;0,07;86,2;0,00
2026-06-08 14:27:41.742;Velocity;1793;1;0,0355;16,1937;0,22;61,8;0,00
2026-06-08 14:27:41.742;Current;1793;1;0,0230;16,1937;0,14;61,8;0,00
2026-06-08 14:27:41.743;Torque;1793;1;0,0112;16,1937;0,07;61,8;0,00
2026-06-08 14:27:41.770;Velocity;1795;1;0,0355;9,7281;0,36;102,8;0,00
2026-06-08 14:27:41.771;Current;1795;1;0,0229;9,7281;0,24;102,8;4,00
2026-06-08 14:27:41.771;Torque;1795;1;0,0088;9,7281;0,09;102,8;0,00
2026-06-08 14:27:41.799;Velocity;1797;1;0,0381;9,2122;0,41;108,6;0,00
2026-06-08 14:27:41.799;Current;1797;1;0,0262;9,2122;0,28;108,6;0,00
2026-06-08 14:27:41.800;Torque;1797;1;0,0116;9,2122;0,13;108,6;4,00
2026-06-08 14:27:41.826;Velocity;1799;1;0,0377;9,6609;0,39;103,5;0,00
2026-06-08 14:27:41.827;Current;1799;1;0,0300;9,6609;0,31;103,5;0,00
2026-06-08 14:27:41.827;Torque;1799;1;0,0103;9,6609;0,11;103,5;0,00
2026-06-08 14:27:41.854;Velocity;1801;1;0,0480;9,5847;0,50;104,3;0,00
2026-06-08 14:27:41.854;Current;1801;1;0,0289;9,5847;0,30;104,3;4,00
2026-06-08 14:27:41.855;Torque;1801;1;0,0102;9,5847;0,11;104,3;0,00
2026-06-08 14:27:41.881;Velocity;1803;1;0,0310;9,4596;0,33;105,7;0,00
2026-06-08 14:27:41.881;Current;1803;1;0,0243;9,4596;0,26;105,7;4,00
2026-06-08 14:27:41.882;Torque;1803;1;0,0087;9,4596;0,09;105,7;0,00
2026-06-08 14:27:41.909;Velocity;1805;1;0,0370;9,6451;0,38;103,7;4,00
2026-06-08 14:27:41.909;Current;1805;1;0,0187;9,6451;0,19;103,7;0,00
2026-06-08 14:27:41.910;Torque;1805;1;0,0130;9,6451;0,13;103,7;8,00
2026-06-08 14:27:41.937;Velocity;1807;1;0,0324;9,8699;0,33;101,3;0,00
2026-06-08 14:27:41.938;Current;1807;1;0,0202;9,8699;0,20;101,3;0,00
2026-06-08 14:27:41.938;Torque;1807;1;0,0118;9,8699;0,12;101,3;4,00
2026-06-08 14:27:41.964;Velocity;1809;1;0,0319;9,6574;0,33;103,5;0,00
2026-06-08 14:27:41.965;Current;1809;1;0,0175;9,6574;0,18;103,5;0,00
2026-06-08 14:27:41.965;Torque;1809;1;0,0129;9,6574;0,13;103,5;4,00
2026-06-08 14:27:41.991;Velocity;1811;1;0,0313;9,5847;0,33;104,3;0,00
2026-06-08 14:27:41.991;Current;1811;1;0,0190;9,5847;0,20;104,3;0,00
2026-06-08 14:27:41.992;Torque;1811;1;0,0093;9,5847;0,10;104,3;0,00
2026-06-08 14:27:42.018;Velocity;1813;1;0,0311;9,7951;0,32;102,1;0,00
2026-06-08 14:27:42.019;Current;1813;1;0,0206;9,7951;0,21;102,1;0,00
2026-06-08 14:27:42.019;Torque;1813;1;0,0124;9,7951;0,13;102,1;8,00
2026-06-08 14:27:42.044;Velocity;1815;1;0,0314;9,2022;0,34;108,7;0,00
2026-06-08 14:27:42.045;Current;1815;1;0,0165;9,2022;0,18;108,7;0,00
2026-06-08 14:27:42.045;Torque;1815;1;0,0090;9,2022;0,10;108,7;0,00
2026-06-08 14:27:42.071;Velocity;1817;1;0,0315;9,6149;0,33;104,0;0,00
2026-06-08 14:27:42.072;Current;1817;1;0,0176;9,6149;0,18;104,0;0,00
2026-06-08 14:27:42.072;Torque;1817;1;0,0079;9,6149;0,08;104,0;0,00
2026-06-08 14:27:42.097;Velocity;1819;1;0,0362;9,0088;0,40;111,0;4,00
2026-06-08 14:27:42.098;Current;1819;1;0,0237;9,0088;0,26;111,0;0,00
2026-06-08 14:27:42.098;Torque;1819;1;0,0072;9,0088;0,08;111,0;0,00
2026-06-08 14:27:42.124;Velocity;1821;1;0,0405;9,0892;0,45;110,0;4,00
2026-06-08 14:27:42.125;Current;1821;1;0,0158;9,0892;0,17;110,0;0,00
2026-06-08 14:27:42.125;Torque;1821;1;0,0105;9,0892;0,12;110,0;4,00
2026-06-08 14:27:42.149;Velocity;1823;1;0,0345;8,0660;0,43;124,0;4,00
2026-06-08 14:27:42.150;Current;1823;1;0,0186;8,0660;0,23;124,0;4,00
2026-06-08 14:27:42.150;Torque;1823;1;0,0073;8,0660;0,09;124,0;0,00
2026-06-08 14:27:42.177;Velocity;1825;1;0,0399;9,4208;0,42;106,1;4,00
2026-06-08 14:27:42.178;Current;1825;1;0,0158;9,4208;0,17;106,1;0,00
2026-06-08 14:27:42.178;Torque;1825;1;0,0064;9,4208;0,07;106,1;0,00
2026-06-08 14:27:42.206;Velocity;1827;1;0,0283;10,0026;0,28;100,0;0,00
2026-06-08 14:27:42.206;Current;1827;1;0,0218;10,0026;0,22;100,0;4,00
2026-06-08 14:27:42.207;Torque;1827;1;0,0055;10,0026;0,05;100,0;0,00
2026-06-08 14:27:42.233;Velocity;1829;1;0,0287;9,0004;0,32;111,1;0,00
2026-06-08 14:27:42.234;Current;1829;1;0,0194;9,0004;0,22;111,1;4,00
2026-06-08 14:27:42.234;Torque;1829;1;0,0074;9,0004;0,08;111,1;4,00
2026-06-08 14:27:42.261;Velocity;1831;1;0,0293;9,1134;0,32;109,7;0,00
2026-06-08 14:27:42.261;Current;1831;1;0,0183;9,1134;0,20;109,7;4,00
2026-06-08 14:27:42.262;Torque;1831;1;0,0059;9,1134;0,06;109,7;0,00
2026-06-08 14:27:42.289;Velocity;1833;1;0,0352;10,2283;0,34;97,8;4,00
2026-06-08 14:27:42.289;Current;1833;1;0,0134;10,2283;0,13;97,8;0,00
2026-06-08 14:27:42.289;Torque;1833;1;0,0074;10,2283;0,07;97,8;4,00
2026-06-08 14:27:42.316;Velocity;1835;1;0,0318;9,6701;0,33;103,4;0,00
2026-06-08 14:27:42.317;Current;1835;1;0,0194;9,6701;0,20;103,4;0,00
2026-06-08 14:27:42.317;Torque;1835;1;0,0130;9,6701;0,13;103,4;4,00
2026-06-08 14:27:42.345;Velocity;1837;1;0,0292;9,9523;0,29;100,5;0,00
2026-06-08 14:27:42.345;Current;1837;1;0,0129;9,9523;0,13;100,5;0,00
2026-06-08 14:27:42.346;Torque;1837;1;0,0118;9,9523;0,12;100,5;8,00
2026-06-08 14:27:42.372;Velocity;1839;1;0,0288;9,0375;0,32;110,7;0,00
2026-06-08 14:27:42.372;Current;1839;1;0,0165;9,0375;0,18;110,7;0,00
2026-06-08 14:27:42.373;Torque;1839;1;0,0061;9,0375;0,07;110,7;0,00
2026-06-08 14:27:42.400;Velocity;1841;1;0,0747;10,1981;0,73;98,1;0,00
2026-06-08 14:27:42.401;Current;1841;1;0,0141;10,1981;0,14;98,1;0,00
2026-06-08 14:27:42.401;Torque;1841;1;0,0103;10,1981;0,10;98,1;4,00
2026-06-08 14:27:42.427;Velocity;1843;1;0,0330;9,8139;0,34;101,9;0,00
2026-06-08 14:27:42.428;Current;1843;1;0,0132;9,8139;0,13;101,9;0,00
2026-06-08 14:27:42.428;Torque;1843;1;0,0053;9,8139;0,05;101,9;0,00
2026-06-08 14:27:42.455;Velocity;1845;1;0,0298;10,4688;0,28;95,5;0,00
2026-06-08 14:27:42.456;Current;1845;1;0,0167;10,4688;0,16;95,5;0,00
2026-06-08 14:27:42.456;Torque;1845;1;0,0092;10,4688;0,09;95,5;4,00
2026-06-08 14:27:42.484;Velocity;1847;1;0,0285;10,0731;0,28;99,3;0,00
2026-06-08 14:27:42.484;Current;1847;1;0,0144;10,0731;0,14;99,3;0,00
2026-06-08 14:27:42.485;Torque;1847;1;0,0078;10,0731;0,08;99,3;0,00
2026-06-08 14:27:42.511;Velocity;1849;1;0,0336;9,2153;0,36;108,5;4,00
2026-06-08 14:27:42.512;Current;1849;1;0,0136;9,2153;0,15;108,5;0,00
2026-06-08 14:27:42.512;Torque;1849;1;0,0064;9,2153;0,07;108,5;0,00
2026-06-08 14:27:42.539;Velocity;1851;1;0,0347;10,3050;0,34;97,0;4,00
2026-06-08 14:27:42.540;Current;1851;1;0,0172;10,3050;0,17;97,0;4,00
2026-06-08 14:27:42.540;Torque;1851;1;0,0058;10,3050;0,06;97,0;0,00
2026-06-08 14:27:42.566;Velocity;1853;1;0,0347;9,6373;0,36;103,8;4,00
2026-06-08 14:27:42.567;Current;1853;1;0,0128;9,6373;0,13;103,8;0,00
2026-06-08 14:27:42.567;Torque;1853;1;0,0086;9,6373;0,09;103,8;4,00
2026-06-08 14:27:42.594;Velocity;1855;1;0,0301;10,8545;0,28;92,1;0,00
2026-06-08 14:27:42.595;Current;1855;1;0,0200;10,8545;0,18;92,1;4,00
2026-06-08 14:27:42.595;Torque;1855;1;0,0058;10,8545;0,05;92,1;0,00
2026-06-08 14:27:42.622;Velocity;1857;1;0,0307;10,6148;0,29;94,2;0,00
2026-06-08 14:27:42.623;Current;1857;1;0,0205;10,6148;0,19;94,2;4,00
2026-06-08 14:27:42.623;Torque;1857;1;0,0063;10,6148;0,06;94,2;0,00
2026-06-08 14:27:42.650;Velocity;1859;1;0,0295;9,7794;0,30;102,3;0,00
2026-06-08 14:27:42.651;Current;1859;1;0,0189;9,7794;0,19;102,3;4,00
2026-06-08 14:27:42.651;Torque;1859;1;0,0078;9,7794;0,08;102,3;0,00
2026-06-08 14:27:42.678;Velocity;1861;1;0,0348;9,6134;0,36;104,0;4,00
2026-06-08 14:27:42.678;Current;1861;1;0,0174;9,6134;0,18;104,0;4,00
2026-06-08 14:27:42.679;Torque;1861;1;0,0080;9,6134;0,08;104,0;4,00
2026-06-08 14:27:42.705;Velocity;1863;1;0,0313;10,7054;0,29;93,4;0,00
2026-06-08 14:27:42.706;Current;1863;1;0,0182;10,7054;0,17;93,4;0,00
2026-06-08 14:27:42.706;Torque;1863;1;0,0102;10,7054;0,10;93,4;4,00
2026-06-08 14:27:42.733;Velocity;1865;1;0,0290;10,6684;0,27;93,7;0,00
2026-06-08 14:27:42.733;Current;1865;1;0,0249;10,6684;0,23;93,7;0,00
2026-06-08 14:27:42.734;Torque;1865;1;0,0121;10,6684;0,11;93,7;4,00
2026-06-08 14:27:42.761;Velocity;1867;1;0,0299;10,9736;0,27;91,1;0,00
2026-06-08 14:27:42.762;Current;1867;1;0,0140;10,9736;0,13;91,1;0,00
2026-06-08 14:27:42.762;Torque;1867;1;0,0102;10,9736;0,09;91,1;4,00
2026-06-08 14:27:42.789;Velocity;1869;1;0,0280;10,9870;0,25;91,0;0,00
2026-06-08 14:27:42.789;Current;1869;1;0,0146;10,9870;0,13;91,0;0,00
2026-06-08 14:27:42.790;Torque;1869;1;0,0130;10,9870;0,12;91,0;8,00
2026-06-08 14:27:42.817;Velocity;1871;1;0,0337;11,3293;0,30;88,3;4,00
2026-06-08 14:27:42.817;Current;1871;1;0,0142;11,3293;0,13;88,3;0,00
2026-06-08 14:27:42.818;Torque;1871;1;0,0056;11,3293;0,05;88,3;0,00
2026-06-08 14:27:42.845;Velocity;1873;1;0,0285;10,8545;0,26;92,1;0,00
2026-06-08 14:27:42.845;Current;1873;1;0,0160;10,8545;0,15;92,1;0,00
2026-06-08 14:27:42.846;Torque;1873;1;0,0082;10,8545;0,08;92,1;0,00
2026-06-08 14:27:42.885;Velocity;1875;1;0,0285;21,1660;0,13;47,2;0,00
2026-06-08 14:27:42.886;Current;1875;1;0,0146;21,1660;0,07;47,2;0,00
2026-06-08 14:27:42.886;Torque;1875;1;0,0074;21,1660;0,03;47,2;0,00
2026-06-08 14:27:42.913;Velocity;1877;1;0,0325;8,4602;0,38;118,2;4,00
2026-06-08 14:27:42.914;Current;1877;1;0,0130;8,4602;0,15;118,2;0,00
2026-06-08 14:27:42.914;Torque;1877;1;0,0071;8,4602;0,08;118,2;4,00
2026-06-08 14:27:42.942;Velocity;1879;1;0,0333;8,5186;0,39;117,4;4,00
2026-06-08 14:27:42.942;Current;1879;1;0,0144;8,5186;0,17;117,4;4,00
2026-06-08 14:27:42.943;Torque;1879;1;0,0054;8,5186;0,06;117,4;0,00
2026-06-08 14:27:42.969;Velocity;1881;1;0,0429;8,6381;0,50;115,8;4,00
2026-06-08 14:27:42.970;Current;1881;1;0,0144;8,6381;0,17;115,8;0,00
2026-06-08 14:27:42.970;Torque;1881;1;0,0065;8,6381;0,08;115,8;0,00
2026-06-08 14:27:42.998;Velocity;1883;1;0,0400;8,4120;0,48;118,9;12,00
2026-06-08 14:27:42.998;Current;1883;1;0,0250;8,4120;0,30;118,9;8,00
2026-06-08 14:27:42.998;Torque;1883;1;0,0141;8,4120;0,17;118,9;8,00
2026-06-08 14:27:43.026;Velocity;1885;1;0,0284;9,1249;0,31;109,6;0,00
2026-06-08 14:27:43.026;Current;1885;1;0,0242;9,1249;0,27;109,6;4,00
2026-06-08 14:27:43.027;Torque;1885;1;0,0128;9,1249;0,14;109,6;4,00
2026-06-08 14:27:43.053;Velocity;1887;1;0,0642;8,0236;0,80;124,6;4,00
2026-06-08 14:27:43.053;Current;1887;1;0,0356;8,0236;0,44;124,6;4,00
2026-06-08 14:27:43.054;Torque;1887;1;0,0076;8,0236;0,09;124,6;0,00
2026-06-08 14:27:43.081;Velocity;1889;1;0,0517;8,1476;0,63;122,7;4,00
2026-06-08 14:27:43.082;Current;1889;1;0,0262;8,1476;0,32;122,7;4,00
2026-06-08 14:27:43.082;Torque;1889;1;0,0072;8,1476;0,09;122,7;0,00
2026-06-08 14:27:43.108;Velocity;1891;1;0,0309;7,8511;0,39;127,4;4,00
2026-06-08 14:27:43.109;Current;1891;1;0,0151;7,8511;0,19;127,4;0,00
2026-06-08 14:27:43.109;Torque;1891;1;0,0180;7,8511;0,23;127,4;4,00
2026-06-08 14:27:43.138;Velocity;1893;1;0,0350;8,5924;0,41;116,4;0,00
2026-06-08 14:27:43.138;Current;1893;1;0,0203;8,5924;0,24;116,4;0,00
2026-06-08 14:27:43.139;Torque;1893;1;0,0249;8,5924;0,29;116,4;8,00
2026-06-08 14:27:43.165;Velocity;1895;1;0,0632;9,3952;0,67;106,4;4,00
2026-06-08 14:27:43.165;Current;1895;1;0,0185;9,3952;0,20;106,4;0,00
2026-06-08 14:27:43.166;Torque;1895;1;0,0192;9,3952;0,20;106,4;4,00
